id,store_id,label_id,release_id,sum_units,count,store_name,type,sum_royalty,report_date,territory_id
24845,269,736,222002,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",107
24846,269,736,223450,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24847,269,736,231572,20,0,"Apple Music",,0.14,"2018-02-14 00:00:00",40
24848,269,736,231751,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",40
24849,269,736,231751,7,0,"Apple Music",,0.05,"2018-02-14 00:00:00",232
24850,269,740,100799,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24851,269,740,100800,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24852,269,740,100800,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
24853,269,740,100802,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24854,269,740,100802,5,0,"Apple Music",,0.04,"2018-02-14 00:00:00",232
24855,269,740,100802,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
24856,269,740,100802,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
24857,269,740,100802,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
24858,269,740,100802,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
24859,269,740,100802,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
24860,269,740,100803,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
24861,269,740,100803,14,0,"Apple Music",,0.10,"2018-02-14 00:00:00",207
24862,269,740,100804,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24863,269,740,100804,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24864,269,740,100807,58,0,"Apple Music",,0.41,"2018-02-14 00:00:00",232
24865,269,740,100807,19,0,"Apple Music",,0.13,"2018-02-14 00:00:00",232
24866,269,740,100808,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24867,269,740,100808,5,0,"Apple Music",,0.04,"2018-02-14 00:00:00",232
24868,269,740,100808,21,0,"Apple Music",,0.15,"2018-02-14 00:00:00",40
24869,269,740,100811,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",232
24870,269,740,100814,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24871,269,740,100815,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24872,269,740,100815,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",183
24873,269,740,100817,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24874,269,740,100818,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24875,269,740,100822,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",111
24876,269,740,100822,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24877,269,740,100826,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24878,269,740,100827,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24879,269,740,100827,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24880,269,740,100827,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24881,269,740,100831,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24882,269,740,100831,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",235
24883,269,740,100838,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24884,269,740,100841,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",232
24885,269,740,100841,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24886,269,740,100842,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",111
24887,269,740,100844,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
24888,269,740,100844,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
24889,269,740,100846,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",40
24890,269,740,100847,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",209
24891,269,740,100847,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",205
24892,269,740,100847,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",218
24893,269,740,100847,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",209
24894,269,740,100847,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",218
24895,269,740,100847,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",218
24896,269,740,100847,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24897,269,740,100847,8,0,"Apple Music",,0.06,"2018-02-14 00:00:00",232
24898,269,740,100849,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24899,269,740,100851,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24900,269,740,100854,28,0,"Apple Music",,0.20,"2018-02-14 00:00:00",232
24901,269,740,100854,9,0,"Apple Music",,0.06,"2018-02-14 00:00:00",232
24902,269,740,100860,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
24903,269,740,100861,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",232
24904,269,740,100861,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",232
24905,269,740,100861,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24906,269,740,100866,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24907,269,740,100866,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",183
24908,269,740,100866,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24909,269,740,100866,6,0,"Apple Music",,0.04,"2018-02-14 00:00:00",183
24910,269,740,100870,12,0,"Apple Music",,0.08,"2018-02-14 00:00:00",232
24911,269,740,100871,5,0,"Apple Music",,0.04,"2018-02-14 00:00:00",176
24912,269,740,100871,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",232
24913,269,740,100875,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24914,269,740,100875,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",40
24915,269,740,100875,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",183
24916,269,740,100876,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",111
24917,269,740,100876,33,0,"Apple Music",,0.23,"2018-02-14 00:00:00",101
24918,269,740,100879,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
24919,269,740,100880,6,0,"Apple Music",,0.04,"2018-02-14 00:00:00",232
24920,269,740,100881,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24921,269,740,100883,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24922,269,740,100883,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",205
24923,269,740,100883,6,0,"Apple Music",,0.04,"2018-02-14 00:00:00",13
24924,269,740,100883,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",111
24925,269,740,100888,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
24926,269,740,100889,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24927,269,740,100890,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24928,269,740,100890,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24929,269,740,100892,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",81
24930,269,740,100893,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24931,269,740,100893,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24932,269,740,100895,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",218
24933,269,740,100897,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",107
24934,269,740,100900,7,0,"Apple Music",,0.05,"2018-02-14 00:00:00",183
24935,269,740,100900,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",13
24936,269,740,100900,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",183
24937,269,740,100902,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24938,269,740,100906,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24939,269,740,100906,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24940,269,740,100906,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24941,269,740,100908,7,0,"Apple Music",,0.05,"2018-02-14 00:00:00",14
24942,269,740,100910,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24943,269,740,100910,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24944,269,740,100911,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",233
24945,269,740,100911,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
24946,269,740,100911,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24947,269,740,100912,5,0,"Apple Music",,0.04,"2018-02-14 00:00:00",232
24948,269,740,100914,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24949,269,740,100914,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",232
24950,269,740,100914,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",232
24951,269,740,101741,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24952,269,740,103099,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24953,269,740,103099,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24954,269,740,103099,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24955,269,740,110317,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",216
24956,269,740,110317,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",232
24957,269,740,121703,11,0,"Apple Music",,0.08,"2018-02-14 00:00:00",232
24958,269,740,126972,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",40
24959,269,740,127758,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24960,269,742,118105,14,0,"Apple Music",,0.10,"2018-02-14 00:00:00",232
24961,269,748,14034,5,0,"Apple Music",,0.04,"2018-02-14 00:00:00",232
24962,269,748,14034,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",232
24963,269,748,14964,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24964,269,748,15832,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
24965,269,748,16544,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",40
24966,269,748,26174,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24967,269,748,49988,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24968,269,750,2278,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",235
24969,269,750,88656,86,0,"Apple Music",,0.60,"2018-02-14 00:00:00",183
24970,269,754,12079,7,0,"Apple Music",,0.05,"2018-02-14 00:00:00",183
24971,269,754,13492,29,0,"Apple Music",,0.20,"2018-02-14 00:00:00",235
24972,269,754,16495,6,0,"Apple Music",,0.04,"2018-02-14 00:00:00",232
24973,269,754,16707,19,0,"Apple Music",,0.13,"2018-02-14 00:00:00",183
24974,269,754,29041,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",13
24975,269,755,10439,19,0,"Apple Music",,0.13,"2018-02-14 00:00:00",183
24976,269,790,88757,9,0,"Apple Music",,0.06,"2018-02-14 00:00:00",232
24977,269,791,23433,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",30
24978,269,791,30496,5,0,"Apple Music",,0.04,"2018-02-14 00:00:00",232
24979,269,791,33615,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24980,269,797,107863,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",108
24981,269,851,11981,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
24982,269,874,25510,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",205
24983,269,891,11649,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",11
24984,269,891,15459,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",182
24985,269,891,22754,14,0,"Apple Music",,0.10,"2018-02-14 00:00:00",232
24986,269,891,28632,14,0,"Apple Music",,0.10,"2018-02-14 00:00:00",183
24987,269,891,56710,66,0,"Apple Music",,0.46,"2018-02-14 00:00:00",232
24988,269,891,56710,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",232
24989,269,891,56710,12,0,"Apple Music",,0.08,"2018-02-14 00:00:00",183
24990,269,891,56710,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",74
24991,269,891,71070,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
24992,269,891,92283,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",13
24993,269,893,121561,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",232
24994,269,897,13243,11,0,"Apple Music",,0.08,"2018-02-14 00:00:00",232
24995,269,903,11109,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24996,269,903,23174,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
24997,269,903,50189,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",233
24998,269,914,12236,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
24999,269,940,10096,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",74
25000,269,940,10533,7,0,"Apple Music",,0.05,"2018-02-14 00:00:00",232
25001,269,940,19737,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",107
25002,269,940,25415,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",40
25003,269,940,30160,6,0,"Apple Music",,0.04,"2018-02-14 00:00:00",182
25004,269,940,68567,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",81
25005,269,940,85549,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25006,269,940,107549,7,0,"Apple Music",,0.05,"2018-02-14 00:00:00",205
25007,269,940,220415,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",228
25008,269,940,224731,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",21
25009,269,958,19707,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25010,269,963,49044,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",235
25011,269,963,111811,11,0,"Apple Music",,0.08,"2018-02-14 00:00:00",183
25012,269,989,44281,12,0,"Apple Music",,0.08,"2018-02-14 00:00:00",111
25013,269,989,44281,7,0,"Apple Music",,0.05,"2018-02-14 00:00:00",111
25014,269,989,44281,20,0,"Apple Music",,0.14,"2018-02-14 00:00:00",111
25015,269,989,44281,8,0,"Apple Music",,0.06,"2018-02-14 00:00:00",111
25016,269,989,44281,11,0,"Apple Music",,0.08,"2018-02-14 00:00:00",111
25017,269,989,44281,9,0,"Apple Music",,0.06,"2018-02-14 00:00:00",111
25018,269,989,53185,8,0,"Apple Music",,0.06,"2018-02-14 00:00:00",232
25019,269,989,57910,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25020,269,989,81686,19,0,"Apple Music",,0.13,"2018-02-14 00:00:00",232
25021,269,1005,120198,31,0,"Apple Music",,0.22,"2018-02-14 00:00:00",142
25022,269,1005,120198,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",142
25023,269,1005,222932,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",142
25024,269,1014,17547,33,0,"Apple Music",,0.23,"2018-02-14 00:00:00",233
25025,269,1023,27316,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25026,269,1041,15847,7,0,"Apple Music",,0.05,"2018-02-14 00:00:00",40
25027,269,1041,16743,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
25028,269,1041,23276,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",183
25029,269,1041,23276,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25030,269,1041,23276,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",183
25031,269,1041,23276,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
25032,269,1041,23276,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25033,269,1041,23589,40,0,"Apple Music",,0.28,"2018-02-14 00:00:00",183
25034,269,1041,25795,7,0,"Apple Music",,0.05,"2018-02-14 00:00:00",183
25035,269,1041,26007,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
25036,269,1041,30956,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25037,269,1041,43306,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
25038,269,1041,43306,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",233
25039,269,1041,59243,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",165
25040,269,1087,12897,6,0,"Apple Music",,0.04,"2018-02-14 00:00:00",232
25041,269,1103,13390,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",40
25042,269,1103,16968,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",233
25043,269,1103,56562,14,0,"Apple Music",,0.10,"2018-02-14 00:00:00",233
25044,269,1104,17736,5,0,"Apple Music",,0.04,"2018-02-14 00:00:00",232
25045,269,1104,21323,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",235
25046,269,1104,25555,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",183
25047,269,1104,25555,9,0,"Apple Music",,0.06,"2018-02-14 00:00:00",235
25048,269,1104,25555,7,0,"Apple Music",,0.05,"2018-02-14 00:00:00",235
25049,269,1104,31887,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25050,269,1104,49137,9,0,"Apple Music",,0.06,"2018-02-14 00:00:00",232
25051,269,1104,49137,10,0,"Apple Music",,0.07,"2018-02-14 00:00:00",114
25052,269,1104,49137,11,0,"Apple Music",,0.08,"2018-02-14 00:00:00",232
25053,269,1104,49137,7,0,"Apple Music",,0.05,"2018-02-14 00:00:00",232
25054,269,1107,17121,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",111
25055,269,1138,17107,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",111
25056,269,1149,14433,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",40
25057,269,1149,26928,49,0,"Apple Music",,0.34,"2018-02-14 00:00:00",232
25058,269,1149,26928,18,0,"Apple Music",,0.13,"2018-02-14 00:00:00",221
25059,269,1149,26928,8,0,"Apple Music",,0.06,"2018-02-14 00:00:00",232
25060,269,1149,226445,5,0,"Apple Music",,0.04,"2018-02-14 00:00:00",232
25061,269,1149,234966,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25062,269,1189,25627,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",232
25063,269,1189,29024,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25064,269,1189,93980,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",111
25065,269,1191,21945,10,0,"Apple Music",,0.07,"2018-02-14 00:00:00",183
25066,269,1191,21945,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",182
25067,269,1191,21945,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",182
25068,269,1191,21945,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",81
25069,269,1191,44746,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",34
25070,269,1243,32255,6,0,"Apple Music",,0.04,"2018-02-14 00:00:00",57
25071,269,1245,21857,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25072,269,1272,47638,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",142
25073,269,1272,220785,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",81
25074,269,1272,220785,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",99
25075,269,1279,19951,36,0,"Apple Music",,0.25,"2018-02-14 00:00:00",233
25076,269,1279,24790,68,0,"Apple Music",,0.48,"2018-02-14 00:00:00",101
25077,269,1279,24790,62,0,"Apple Music",,0.43,"2018-02-14 00:00:00",232
25078,269,1279,24790,100,0,"Apple Music",,0.70,"2018-02-14 00:00:00",233
25079,269,1279,31235,41,0,"Apple Music",,0.29,"2018-02-14 00:00:00",13
25080,269,1279,31235,14,0,"Apple Music",,0.10,"2018-02-14 00:00:00",13
25081,269,1279,45997,47,0,"Apple Music",,0.33,"2018-02-14 00:00:00",13
25082,269,1279,46381,903,0,"Apple Music",,6.32,"2018-02-14 00:00:00",108
25083,269,1279,70435,266,0,"Apple Music",,1.86,"2018-02-14 00:00:00",40
25084,269,1279,70435,146,0,"Apple Music",,1.02,"2018-02-14 00:00:00",232
25085,269,1279,70435,125,0,"Apple Music",,0.88,"2018-02-14 00:00:00",157
25086,269,1279,105441,45,0,"Apple Music",,0.32,"2018-02-14 00:00:00",235
25087,269,1279,116217,72,0,"Apple Music",,0.50,"2018-02-14 00:00:00",13
25088,269,1282,39686,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",40
25089,269,1300,35533,55,0,"Apple Music",,0.39,"2018-02-14 00:00:00",183
25090,269,1300,72768,22,0,"Apple Music",,0.15,"2018-02-14 00:00:00",105
25091,269,1308,19411,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",232
25092,269,1308,228258,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",183
25093,269,1314,67892,11,0,"Apple Music",,0.08,"2018-02-14 00:00:00",142
25094,269,1314,90481,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",142
25095,269,1314,117350,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",205
25096,269,1314,117350,5,0,"Apple Music",,0.04,"2018-02-14 00:00:00",205
25097,269,1314,117350,6,0,"Apple Music",,0.04,"2018-02-14 00:00:00",232
25098,269,1321,18168,10,0,"Apple Music",,0.07,"2018-02-14 00:00:00",232
25099,269,1321,18168,9,0,"Apple Music",,0.06,"2018-02-14 00:00:00",232
25100,269,1321,18170,41,0,"Apple Music",,0.29,"2018-02-14 00:00:00",232
25101,269,1321,18170,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",232
25102,269,1321,18170,30,0,"Apple Music",,0.21,"2018-02-14 00:00:00",232
25103,269,1321,53440,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",13
25104,269,1324,18050,17,0,"Apple Music",,0.12,"2018-02-14 00:00:00",235
25105,269,1324,51795,21,0,"Apple Music",,0.15,"2018-02-14 00:00:00",99
25106,269,1324,51795,16,0,"Apple Music",,0.11,"2018-02-14 00:00:00",99
25107,269,1324,83864,9,0,"Apple Music",,0.06,"2018-02-14 00:00:00",99
25108,269,1324,235067,15,0,"Apple Music",,0.11,"2018-02-14 00:00:00",235
25109,269,1329,44917,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",228
25110,269,1329,44966,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",228
25111,269,1329,77494,37,0,"Apple Music",,0.26,"2018-02-14 00:00:00",228
25112,269,1346,105147,19,0,"Apple Music",,0.13,"2018-02-14 00:00:00",13
25113,269,1346,231401,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25114,269,1365,18726,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25115,269,1365,24020,5,0,"Apple Music",,0.04,"2018-02-14 00:00:00",183
25116,269,1365,26223,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25117,269,1365,75056,8,0,"Apple Music",,0.06,"2018-02-14 00:00:00",183
25118,269,1365,76649,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25119,269,1365,132899,7,0,"Apple Music",,0.05,"2018-02-14 00:00:00",108
25120,269,1367,19087,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",235
25121,269,1367,23025,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25122,269,1367,23688,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
25123,269,1367,40829,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",232
25124,269,1367,42114,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25125,269,1367,78170,10,0,"Apple Music",,0.07,"2018-02-14 00:00:00",216
25126,269,1367,78170,10,0,"Apple Music",,0.07,"2018-02-14 00:00:00",81
25127,269,1367,78170,12,0,"Apple Music",,0.08,"2018-02-14 00:00:00",111
25128,269,1367,78170,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",183
25129,269,1367,86660,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",205
25130,269,1367,125909,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",215
25131,269,1367,128346,9,0,"Apple Music",,0.06,"2018-02-14 00:00:00",233
25132,269,1367,128346,11,0,"Apple Music",,0.08,"2018-02-14 00:00:00",142
25133,269,1367,128346,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",45
25134,269,1367,128346,4,0,"Apple Music",,0.03,"2018-02-14 00:00:00",81
25135,269,1367,128346,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",81
25136,269,1367,128346,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",13
25137,269,1367,128346,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
25138,269,1367,128346,5,0,"Apple Music",,0.04,"2018-02-14 00:00:00",101
25139,269,1367,128346,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",13
25140,269,1367,128346,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",13
25141,269,1367,128346,3,0,"Apple Music",,0.02,"2018-02-14 00:00:00",13
25142,269,1367,128346,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",205
25143,269,1367,128346,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25144,269,1367,128346,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
25145,269,1367,128346,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",233
25146,269,1367,128348,9,0,"Apple Music",,0.06,"2018-02-14 00:00:00",40
25147,269,1367,128349,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25148,269,1367,128349,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25149,269,1381,18862,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25150,269,1381,18862,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",30
25151,269,1387,68169,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",183
25152,269,1388,19495,5,0,"Apple Music",,0.04,"2018-02-14 00:00:00",232
25153,269,1388,19495,22,0,"Apple Music",,0.15,"2018-02-14 00:00:00",232
25154,269,1388,19495,8,0,"Apple Music",,0.06,"2018-02-14 00:00:00",40
25155,269,1390,19666,189,0,"Apple Music",,1.32,"2018-02-14 00:00:00",232
25156,269,1393,44991,17,0,"Apple Music",,0.12,"2018-02-14 00:00:00",232
25157,269,1401,28631,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25158,269,1401,42904,31,0,"Apple Music",,0.22,"2018-02-14 00:00:00",232
25159,269,1401,42904,36,0,"Apple Music",,0.25,"2018-02-14 00:00:00",232
25160,269,1405,52256,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",101
25161,269,1407,21754,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25162,269,1407,58776,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",81
25163,269,1417,30406,17,0,"Apple Music",,0.12,"2018-02-14 00:00:00",232
25164,269,1419,21058,6,0,"Apple Music",,0.04,"2018-02-14 00:00:00",232
25165,269,1451,20800,35,0,"Apple Music",,0.25,"2018-02-14 00:00:00",183
25166,269,1451,20800,14,0,"Apple Music",,0.10,"2018-02-14 00:00:00",40
25167,269,1451,20800,11,0,"Apple Music",,0.08,"2018-02-14 00:00:00",183
25168,269,1465,23847,5,0,"Apple Music",,0.04,"2018-02-14 00:00:00",183
25169,269,1466,21428,2,0,"Apple Music",,0.01,"2018-02-14 00:00:00",40
25170,269,1466,21444,91,0,"Apple Music",,0.64,"2018-02-14 00:00:00",232
25171,269,1466,21448,1,0,"Apple Music",,0.01,"2018-02-14 00:00:00",232
25172,269,1466,21520,588,0,"Apple Music",,4.12,"2018-02-14 00:00:00",10
